cps19_gender,cps19_marital,cps19_employment,cps19_province,cps19_education,cps19_income_cat,cps19_votechoice,cps19_votechoice_pr,cps19_vote_lean_pr,cps19_vote_lean,cps19_vote_unlike_pr,gender,employment,marital,edu,province,income,vote,voteLiberal,voteCon
2,1,1,22,6,3,6,0,0,0,0,female,Working at a paid job or self-employed,Married,Trade certificate or diploma,Ontario,"Low family Income: below $60,000",6,0,0
2,1,3,20,10,3,0,1,0,0,0,female,Working at a paid job or self-employed,Married,"University certificate, diploma or degree above the bach. . .",Nova Scotia,"Low family Income: below $60,000",1,1,0
2,3,1,20,8,4,9,0,0,0,0,female,Working at a paid job or self-employed,Divorced,University certificate or diploma below the bachelor’s level,Nova Scotia,"Middle family Income: $60,000 - $10,000",9,0,0
2,2,3,22,7,2,1,0,0,0,0,female,Working at a paid job or self-employed,Living common-law,"College, CEGEP or other non-university certificate or di. . .",Ontario,"Low family Income: below $60,000",1,1,0
1,3,5,14,5,3,2,0,0,0,0,male,Looking for paid work,Divorced,High school diploma or high school equivalency certificate,Alberta,"Low family Income: below $60,000",2,0,1
1,6,5,14,11,2,5,0,0,0,0,male,Looking for paid work,"Single, never married","University certificate, diploma or degree above the bach. . .",Alberta,"Low family Income: below $60,000",5,0,0
1,1,8,22,7,2,2,0,0,0,0,male,Long term illness,Married,"College, CEGEP or other non-university certificate or di. . .",Ontario,"Low family Income: below $60,000",2,0,1
1,1,1,22,9,4,1,0,0,0,0,male,Working at a paid job or self-employed,Married,"Bachelor’s degree (e.g. B.A., B.Sc., LL.B.)",Ontario,"Middle family Income: $60,000 - $10,000",1,1,0
2,2,2,22,9,3,3,0,0,0,0,female,Working at a paid job or self-employed,Living common-law,"Bachelor’s degree (e.g. B.A., B.Sc., LL.B.)",Ontario,"Low family Income: below $60,000",3,0,0
1,1,3,22,9,3,1,0,0,0,0,male,Working at a paid job or self-employed,Married,"Bachelor’s degree (e.g. B.A., B.Sc., LL.B.)",Ontario,"Low family Income: below $60,000",1,1,0
2,1,1,15,7,6,1,0,0,0,0,female,Working at a paid job or self-employed,Married,"College, CEGEP or other non-university certificate or di. . .",British Columbia,"High family Income: above $10,000",1,1,0
2,6,7,24,7,2,9,0,0,0,0,female,Household work,"Single, never married","College, CEGEP or other non-university certificate or di. . .",Quebec,"Low family Income: below $60,000",9,0,0
2,2,2,15,8,3,5,0,0,0,0,female,Working at a paid job or self-employed,Living common-law,University certificate or diploma below the bachelor’s level,British Columbia,"Low family Income: below $60,000",5,0,0
1,1,4,22,9,5,5,0,0,0,0,male,Retired,Married,"Bachelor’s degree (e.g. B.A., B.Sc., LL.B.)",Ontario,"Middle family Income: $60,000 - $10,000",5,0,0
2,2,7,22,5,2,9,0,0,0,0,female,Household work,Living common-law,High school diploma or high school equivalency certificate,Ontario,"Low family Income: below $60,000",9,0,0
1,1,1,22,9,5,0,0,0,0,0,male,Working at a paid job or self-employed,Married,"Bachelor’s degree (e.g. B.A., B.Sc., LL.B.)",Ontario,"Middle family Income: $60,000 - $10,000",0,0,0
2,1,5,22,5,3,3,0,0,0,0,female,Looking for paid work,Married,High school diploma or high school equivalency certificate,Ontario,"Low family Income: below $60,000",3,0,0
2,2,1,22,4,2,6,0,0,0,0,female,Working at a paid job or self-employed,Living common-law,Less than high school diploma or its equivalent,Ontario,"Low family Income: below $60,000",6,0,0
2,6,2,24,9,1,3,0,0,0,0,female,Working at a paid job or self-employed,"Single, never married","Bachelor’s degree (e.g. B.A., B.Sc., LL.B.)",Quebec,"Low family Income: below $60,000",3,0,0
2,3,4,22,9,3,9,0,0,0,0,female,Retired,Divorced,"Bachelor’s degree (e.g. B.A., B.Sc., LL.B.)",Ontario,"Low family Income: below $60,000",9,0,0
2,3,1,14,6,5,2,0,0,0,0,female,Working at a paid job or self-employed,Divorced,Trade certificate or diploma,Alberta,"Middle family Income: $60,000 - $10,000",2,0,1
2,2,1,25,6,6,2,0,0,0,0,female,Working at a paid job or self-employed,Living common-law,Trade certificate or diploma,Saskatchewan,"High family Income: above $10,000",2,0,1
2,1,4,22,7,5,1,0,0,0,0,female,Retired,Married,"College, CEGEP or other non-university certificate or di. . .",Ontario,"Middle family Income: $60,000 - $10,000",1,1,0
2,1,7,24,9,4,1,0,0,0,0,female,Household work,Married,"Bachelor’s degree (e.g. B.A., B.Sc., LL.B.)",Quebec,"Middle family Income: $60,000 - $10,000",1,1,0
2,1,1,16,8,7,2,0,0,0,0,female,Working at a paid job or self-employed,Married,University certificate or diploma below the bachelor’s level,Manitoba,"High family Income: above $10,000",2,0,1
1,1,1,14,9,6,2,0,0,0,0,male,Working at a paid job or self-employed,Married,"Bachelor’s degree (e.g. B.A., B.Sc., LL.B.)",Alberta,"High family Income: above $10,000",2,0,1
2,6,2,22,9,5,1,0,0,0,0,female,Working at a paid job or self-employed,"Single, never married","Bachelor’s degree (e.g. B.A., B.Sc., LL.B.)",Ontario,"Middle family Income: $60,000 - $10,000",1,1,0
1,1,1,16,4,6,2,0,0,0,0,male,Working at a paid job or self-employed,Married,Less than high school diploma or its equivalent,Manitoba,"High family Income: above $10,000",2,0,1
2,6,1,24,10,2,1,0,0,0,0,female,Working at a paid job or self-employed,"Single, never married","University certificate, diploma or degree above the bach. . .",Quebec,"Low family Income: below $60,000",1,1,0
2,2,1,24,5,3,5,0,0,0,0,female,Working at a paid job or self-employed,Living common-law,High school diploma or high school equivalency certificate,Quebec,"Low family Income: below $60,000",5,0,0
1,5,1,22,10,6,1,0,0,0,0,male,Working at a paid job or self-employed,Widowed,"University certificate, diploma or degree above the bach. . .",Ontario,"High family Income: above $10,000",1,1,0
2,2,6,22,4,5,1,0,0,0,0,female,Going to school,Living common-law,Less than high school diploma or its equivalent,Ontario,"Middle family Income: $60,000 - $10,000",1,1,0
2,6,3,22,6,2,5,0,0,0,0,female,Working at a paid job or self-employed,"Single, never married",Trade certificate or diploma,Ontario,"Low family Income: below $60,000",5,0,0
1,2,5,22,6,3,3,0,0,0,0,male,Looking for paid work,Living common-law,Trade certificate or diploma,Ontario,"Low family Income: below $60,000",3,0,0
1,1,1,15,9,6,1,0,0,0,0,male,Working at a paid job or self-employed,Married,"Bachelor’s degree (e.g. B.A., B.Sc., LL.B.)",British Columbia,"High family Income: above $10,000",1,1,0
2,1,1,15,11,3,0,0,0,0,0,female,Working at a paid job or self-employed,Married,"University certificate, diploma or degree above the bach. . .",British Columbia,"Low family Income: below $60,000",0,0,0
2,3,4,24,8,4,1,0,0,0,0,female,Retired,Divorced,University certificate or diploma below the bachelor’s level,Quebec,"Middle family Income: $60,000 - $10,000",1,1,0
1,1,8,22,9,3,1,0,0,0,0,male,Long term illness,Married,"Bachelor’s degree (e.g. B.A., B.Sc., LL.B.)",Ontario,"Low family Income: below $60,000",1,1,0
1,5,1,16,6,3,2,0,0,0,0,male,Working at a paid job or self-employed,Widowed,Trade certificate or diploma,Manitoba,"Low family Income: below $60,000",2,0,1
1,1,1,14,9,5,1,0,0,0,0,male,Working at a paid job or self-employed,Married,"Bachelor’s degree (e.g. B.A., B.Sc., LL.B.)",Alberta,"Middle family Income: $60,000 - $10,000",1,1,0
2,6,9,22,8,2,3,0,0,0,0,female,Other,"Single, never married",University certificate or diploma below the bachelor’s level,Ontario,"Low family Income: below $60,000",3,0,0
1,3,1,24,11,7,0,4,0,0,0,male,Working at a paid job or self-employed,Divorced,"University certificate, diploma or degree above the bach. . .",Quebec,"High family Income: above $10,000",4,0,0
2,1,4,20,9,4,1,0,0,0,0,female,Retired,Married,"Bachelor’s degree (e.g. B.A., B.Sc., LL.B.)",Nova Scotia,"Middle family Income: $60,000 - $10,000",1,1,0
2,1,2,22,7,4,2,0,0,0,0,female,Working at a paid job or self-employed,Married,"College, CEGEP or other non-university certificate or di. . .",Ontario,"Middle family Income: $60,000 - $10,000",2,0,1
2,1,1,22,9,4,9,0,0,0,0,female,Working at a paid job or self-employed,Married,"Bachelor’s degree (e.g. B.A., B.Sc., LL.B.)",Ontario,"Middle family Income: $60,000 - $10,000",9,0,0
2,1,7,22,8,5,1,0,0,0,0,female,Household work,Married,University certificate or diploma below the bachelor’s level,Ontario,"Middle family Income: $60,000 - $10,000",1,1,0
2,1,4,24,7,3,1,0,0,0,0,female,Retired,Married,"College, CEGEP or other non-university certificate or di. . .",Quebec,"Low family Income: below $60,000",1,1,0
1,3,4,22,8,5,2,0,0,0,0,male,Retired,Divorced,University certificate or diploma below the bachelor’s level,Ontario,"Middle family Income: $60,000 - $10,000",2,0,1
1,6,1,15,2,2,3,0,0,0,0,male,Working at a paid job or self-employed,"Single, never married",Less than high school diploma or its equivalent,British Columbia,"Low family Income: below $60,000",3,0,0
1,6,8,22,9,4,1,0,0,0,0,male,Long term illness,"Single, never married","Bachelor’s degree (e.g. B.A., B.Sc., LL.B.)",Ontario,"Middle family Income: $60,000 - $10,000",1,1,0
1,2,8,14,5,1,1,0,0,0,0,male,Long term illness,Living common-law,High school diploma or high school equivalency certificate,Alberta,"Low family Income: below $60,000",1,1,0
2,6,5,22,6,4,3,0,0,0,0,female,Looking for paid work,"Single, never married",Trade certificate or diploma,Ontario,"Middle family Income: $60,000 - $10,000",3,0,0
1,6,1,15,6,5,3,0,0,0,0,male,Working at a paid job or self-employed,"Single, never married",Trade certificate or diploma,British Columbia,"Middle family Income: $60,000 - $10,000",3,0,0
2,1,1,22,11,2,2,0,0,0,0,female,Working at a paid job or self-employed,Married,"University certificate, diploma or degree above the bach. . .",Ontario,"Low family Income: below $60,000",2,0,1
2,3,4,24,5,2,2,0,0,0,0,female,Retired,Divorced,High school diploma or high school equivalency certificate,Quebec,"Low family Income: below $60,000",2,0,1
2,2,2,24,8,4,4,0,0,0,0,female,Working at a paid job or self-employed,Living common-law,University certificate or diploma below the bachelor’s level,Quebec,"Middle family Income: $60,000 - $10,000",4,0,0
2,2,6,22,5,3,5,0,0,0,0,female,Going to school,Living common-law,High school diploma or high school equivalency certificate,Ontario,"Low family Income: below $60,000",5,0,0
1,2,1,22,7,5,3,0,0,0,0,male,Working at a paid job or self-employed,Living common-law,"College, CEGEP or other non-university certificate or di. . .",Ontario,"Middle family Income: $60,000 - $10,000",3,0,0
2,6,6,22,5,6,3,0,0,0,0,female,Going to school,"Single, never married",High school diploma or high school equivalency certificate,Ontario,"High family Income: above $10,000",3,0,0
2,2,5,15,5,6,2,0,0,0,0,female,Looking for paid work,Living common-law,High school diploma or high school equivalency certificate,British Columbia,"High family Income: above $10,000",2,0,1
2,6,5,22,7,3,3,0,0,0,0,female,Looking for paid work,"Single, never married","College, CEGEP or other non-university certificate or di. . .",Ontario,"Low family Income: below $60,000",3,0,0
2,4,2,16,7,4,3,0,0,0,0,female,Working at a paid job or self-employed,Separated,"College, CEGEP or other non-university certificate or di. . .",Manitoba,"Middle family Income: $60,000 - $10,000",3,0,0
2,6,5,22,5,2,3,0,0,0,0,female,Looking for paid work,"Single, never married",High school diploma or high school equivalency certificate,Ontario,"Low family Income: below $60,000",3,0,0
1,1,2,25,8,6,2,0,0,0,0,male,Working at a paid job or self-employed,Married,University certificate or diploma below the bachelor’s level,Saskatchewan,"High family Income: above $10,000",2,0,1
2,1,8,22,7,4,3,0,0,0,0,female,Long term illness,Married,"College, CEGEP or other non-university certificate or di. . .",Ontario,"Middle family Income: $60,000 - $10,000",3,0,0
2,1,5,14,10,2,9,0,0,0,0,female,Looking for paid work,Married,"University certificate, diploma or degree above the bach. . .",Alberta,"Low family Income: below $60,000",9,0,0
1,1,1,15,11,7,5,0,0,0,0,male,Working at a paid job or self-employed,Married,"University certificate, diploma or degree above the bach. . .",British Columbia,"High family Income: above $10,000",5,0,0
2,3,7,14,5,3,0,0,0,0,0,female,Household work,Divorced,High school diploma or high school equivalency certificate,Alberta,"Low family Income: below $60,000",0,0,0
2,1,4,24,5,3,1,0,0,0,0,female,Retired,Married,High school diploma or high school equivalency certificate,Quebec,"Low family Income: below $60,000",1,1,0
2,1,1,22,7,5,2,0,0,0,0,female,Working at a paid job or self-employed,Married,"College, CEGEP or other non-university certificate or di. . .",Ontario,"Middle family Income: $60,000 - $10,000",2,0,1
2,1,2,22,7,5,2,0,0,0,0,female,Working at a paid job or self-employed,Married,"College, CEGEP or other non-university certificate or di. . .",Ontario,"Middle family Income: $60,000 - $10,000",2,0,1
2,2,1,22,9,7,3,0,0,0,0,female,Working at a paid job or self-employed,Living common-law,"Bachelor’s degree (e.g. B.A., B.Sc., LL.B.)",Ontario,"High family Income: above $10,000",3,0,0
2,6,6,24,8,3,0,1,0,0,0,female,Going to school,"Single, never married",University certificate or diploma below the bachelor’s level,Quebec,"Low family Income: below $60,000",1,1,0
2,3,1,22,6,4,2,0,0,0,0,female,Working at a paid job or self-employed,Divorced,Trade certificate or diploma,Ontario,"Middle family Income: $60,000 - $10,000",2,0,1
2,1,5,14,9,2,2,0,0,0,0,female,Looking for paid work,Married,"Bachelor’s degree (e.g. B.A., B.Sc., LL.B.)",Alberta,"Low family Income: below $60,000",2,0,1
1,2,2,22,6,5,9,0,0,0,0,male,Working at a paid job or self-employed,Living common-law,Trade certificate or diploma,Ontario,"Middle family Income: $60,000 - $10,000",9,0,0
2,2,1,24,8,6,9,0,0,0,0,female,Working at a paid job or self-employed,Living common-law,University certificate or diploma below the bachelor’s level,Quebec,"High family Income: above $10,000",9,0,0
2,6,6,22,5,2,0,1,0,0,0,female,Going to school,"Single, never married",High school diploma or high school equivalency certificate,Ontario,"Low family Income: below $60,000",1,1,0
2,1,4,24,11,6,1,0,0,0,0,female,Retired,Married,"University certificate, diploma or degree above the bach. . .",Quebec,"High family Income: above $10,000",1,1,0
1,6,8,22,7,2,3,0,0,0,0,male,Long term illness,"Single, never married","College, CEGEP or other non-university certificate or di. . .",Ontario,"Low family Income: below $60,000",3,0,0
2,6,7,25,5,1,3,0,0,0,0,female,Household work,"Single, never married",High school diploma or high school equivalency certificate,Saskatchewan,"Low family Income: below $60,000",3,0,0
2,2,1,22,6,3,3,0,0,0,0,female,Working at a paid job or self-employed,Living common-law,Trade certificate or diploma,Ontario,"Low family Income: below $60,000",3,0,0
2,1,4,15,7,1,2,0,0,0,0,female,Retired,Married,"College, CEGEP or other non-university certificate or di. . .",British Columbia,"Low family Income: below $60,000",2,0,1
1,1,4,22,9,2,1,0,0,0,0,male,Retired,Married,"Bachelor’s degree (e.g. B.A., B.Sc., LL.B.)",Ontario,"Low family Income: below $60,000",1,1,0
2,1,1,22,9,5,2,0,0,0,0,female,Working at a paid job or self-employed,Married,"Bachelor’s degree (e.g. B.A., B.Sc., LL.B.)",Ontario,"Middle family Income: $60,000 - $10,000",2,0,1
1,4,1,24,4,3,3,0,0,0,0,male,Working at a paid job or self-employed,Separated,Less than high school diploma or its equivalent,Quebec,"Low family Income: below $60,000",3,0,0
2,1,4,14,5,3,2,0,0,0,0,female,Retired,Married,High school diploma or high school equivalency certificate,Alberta,"Low family Income: below $60,000",2,0,1
2,6,2,22,9,3,3,0,0,0,0,female,Working at a paid job or self-employed,"Single, never married","Bachelor’s degree (e.g. B.A., B.Sc., LL.B.)",Ontario,"Low family Income: below $60,000",3,0,0
2,3,2,15,10,3,1,0,0,0,0,female,Working at a paid job or self-employed,Divorced,"University certificate, diploma or degree above the bach. . .",British Columbia,"Low family Income: below $60,000",1,1,0
1,4,8,15,4,2,0,0,0,1,0,male,Long term illness,Separated,Less than high school diploma or its equivalent,British Columbia,"Low family Income: below $60,000",1,1,0
2,1,1,22,9,4,1,0,0,0,0,female,Working at a paid job or self-employed,Married,"Bachelor’s degree (e.g. B.A., B.Sc., LL.B.)",Ontario,"Middle family Income: $60,000 - $10,000",1,1,0
2,1,2,18,7,2,9,0,0,0,0,female,Working at a paid job or self-employed,Married,"College, CEGEP or other non-university certificate or di. . .",Newfoundland and Labroador,"Low family Income: below $60,000",9,0,0
